Time - Plot 0;Amplitude - Plot 0
1013;1,4598
1014;1,4544
1015;1,45566
1016;1,45785
1017;1,45223
1018;1,44987
1019;1,45314
1020;1,45238
1021;1,45156
1022;1,45387
1023;1,45044
1024;1,45107
1025;1,45904
1026;1,45398
1027;1,45545
1028;1,46102
1029;1,45742
1030;1,45807
1031;1,46448
1032;1,46343
1033;1,46837
1034;1,46815
1035;1,4708
1036;1,47238
1037;1,47367
1038;1,47922
1039;1,48247
1040;1,48373
1041;1,48493
1042;1,48577
1043;1,48037
1044;1,49088
1045;1,49416
1046;1,49337
1047;1,49937
1048;1,50235
1049;1,4984
1050;1,50236
1051;1,50546
1052;1,50578
1053;1,50713
1054;1,51353
1055;1,51449
1056;1,51423
1057;1,51781
1058;1,51632
1059;1,51541
1060;1,51764
1061;1,51503
1062;1,51869
1063;1,51923
1064;1,52174
1065;1,52434
1066;1,5214
1067;1,51647
1068;1,52114
1069;1,51526
1070;1,51806
1071;1,51784
1072;1,51487
1073;1,51442
1074;1,50974
1075;1,50512
1076;1,50802
1077;1,50462
1078;1,50514
1079;1,50608
1080;1,50325
1081;1,49851
1082;1,50079
1083;1,49487
1084;1,49246
1085;1,48845
1086;1,48773
1087;1,48862
1088;1,48882
1089;1,48417
1090;1,47514
1091;1,47253
1092;1,47599
1093;1,47374
1094;1,46254
1095;1,46044
1096;1,45829
1097;1,45906
1098;1,45802
1099;1,45949
1100;1,45768
1101;1,4584
1102;1,46074
1103;1,45454
1104;1,45153
1105;1,45194
1106;1,46188
1107;1,46198
1108;1,45939
1109;1,45565
1110;1,45509
1111;1,45684
1112;1,45786
1113;1,45919
1114;1,45779
1115;1,45974
1116;1,45885
1117;1,46011
1118;1,46142
1119;1,46393
1120;1,46693
1121;1,47104
1122;1,47325
1123;1,47604
1124;1,47332
1125;1,47412
1126;1,47859
1127;1,47787
1128;1,48089
1129;1,47973
1130;1,48156
1131;1,48209
1132;1,48385
1133;1,49236
1134;1,49196
1135;1,49057
1136;1,49393
1137;1,49835
1138;1,50737
1139;1,50549
1140;1,50712
1141;1,51281
1142;1,50788
1143;1,51478
1144;1,51308
1145;1,51294
1146;1,51469
1147;1,51337
1148;1,51299
1149;1,51552
1150;1,51831
1151;1,52399
1152;1,5189
1153;1,51498
1154;1,5198
1155;1,52041
1156;1,52497
1157;1,51854
1158;1,51897
1159;1,51959
1160;1,51672
1161;1,52146
1162;1,51881
