Iteration;Amplitude
1869;1,88879
1870;1,88916
1871;1,89116
1872;1,89013
1873;1,89484
1874;1,88646
1875;1,88272
1876;1,88181
1877;1,88011
1878;1,87652
1879;1,86726
1880;1,86486
1881;1,85285
1882;1,85008
1883;1,84701
1884;1,8367
1885;1,82886
1886;1,81426
1887;1,81128
1888;1,80643
1889;1,79329
1890;1,78775
1891;1,7722
1892;1,76947
1893;1,76331
1894;1,74818
1895;1,74107
1896;1,73706
1897;1,72733
1898;1,70988
1899;1,70004
1900;1,69728
1901;1,68634
1902;1,67519
1903;1,66838
1904;1,65761
1905;1,64974
1906;1,64025
1907;1,63258
1908;1,62399
1909;1,61367
1910;1,60141
1911;1,59243
1912;1,58311
1913;1,57181
1914;1,56146
1915;1,55323
1916;1,54492
1917;1,53757
1918;1,52956
1919;1,51768
1920;1,51192
1921;1,50371
1922;1,49715
1923;1,48385
1924;1,47301
1925;1,46708
1926;1,46037
1927;1,45624
1928;1,45399
1929;1,45066
1930;1,44615
1931;1,44141
1932;1,44171
1933;1,43862
1934;1,44367
1935;1,44765
1936;1,44867
1937;1,4477
1938;1,45779
1939;1,46601
1940;1,46221
1941;1,47425
1942;1,47596
1943;1,49301
1944;1,5018
1945;1,50134
1946;1,50725
1947;1,51843
1948;1,52667
1949;1,53889
1950;1,54594
1951;1,5559
1952;1,56129
1953;1,57125
1954;1,5818
1955;1,59141
1956;1,59924
1957;1,60898
1958;1,61425
1959;1,62531
1960;1,63836
1961;1,64141
1962;1,65479
1963;1,66198
1964;1,67636
1965;1,68476
1966;1,69835
1967;1,70308
1968;1,71338
1969;1,72264
1970;1,73225
1971;1,74139
1972;1,7481
1973;1,76043
1974;1,767
1975;1,78012
1976;1,78966
1977;1,80036
1978;1,80855
1979;1,8117
1980;1,82028
1981;1,83566
1982;1,83743
1983;1,85008
1984;1,85428
1985;1,86448
1986;1,86894
1987;1,87902
1988;1,87885
1989;1,88625
1990;1,8862
1991;1,89665
1992;1,89292
1993;1,89216
1994;1,89294
1995;1,88815
1996;1,88636
1997;1,88446
1998;1,87872
1999;1,87544
2000;1,86801
2001;1,86454
2002;1,85677
2003;1,85259
2004;1,84485
2005;1,83665
2006;1,82966
2007;1,81867
2008;1,8082
2009;1,80149
2010;1,79476
2011;1,78369
2012;1,77685
2013;1,76268
2014;1,7576
2015;1,74991
2016;1,73819
2017;1,72957
2018;1,72312
2019;1,71293
2020;1,70358
2021;1,69465
2022;1,68662
2023;1,67556
2024;1,66704
2025;1,65454
2026;1,64247
2027;1,63806
2028;1,63081
2029;1,6236
2030;1,61077
2031;1,59883
2032;1,59368
2033;1,58365
2034;1,5731
2035;1,56035
2036;1,55218
2037;1,5445
2038;1,53598
2039;1,52344
2040;1,51902
2041;1,51169
2042;1,49842
2043;1,49327
2044;1,47916
2045;1,47741
2046;1,46892
2047;1,46377
2048;1,45589
2049;1,44994
2050;1,45082
2051;1,45058
2052;1,45352
2053;1,44755
2054;1,44964
2055;1,45233
2056;1,45793
2057;1,45991
2058;1,46767
2059;1,46865
2060;1,47371
2061;1,4779
2062;1,49049
2063;1,49728
2064;1,51059
2065;1,51007
2066;1,51573
2067;1,52093
2068;1,53313
2069;1,5399
2070;1,5525
2071;1,55632
2072;1,57037
2073;1,57285
2074;1,58495
2075;1,59647
2076;1,60538
2077;1,61658
2078;1,62182
2079;1,62974
2080;1,63838
2081;1,65406
2082;1,66149
2083;1,66828
2084;1,67878
2085;1,68537
2086;1,69687
2087;1,70859
2088;1,71698
2089;1,72512
2090;1,72996
2091;1,74147
2092;1,7516
2093;1,7627
2094;1,76592
2095;1,77945
2096;1,78829
2097;1,79813
2098;1,80672
2099;1,81295
2100;1,82791
2101;1,83689
2102;1,84258
2103;1,85216
2104;1,86343
2105;1,86807
2106;1,87665
2107;1,87701
2108;1,89054
2109;1,89682
2110;1,89897
2111;1,89708
2112;1,89928
2113;1,89945
2114;1,90115
2115;1,88836
2116;1,89043
2117;1,88682
2118;1,88377
2119;1,87101
2120;1,87425
2121;1,86393
2122;1,86102
2123;1,85271
2124;1,84038
2125;1,83535
2126;1,82439
2127;1,81871
2128;1,81058
2129;1,80342
2130;1,79032
2131;1,78768
2132;1,77868
2133;1,7733
2134;1,76451
2135;1,75519
2136;1,74304
2137;1,73622
2138;1,72428
2139;1,71725
2140;1,70657
2141;1,69872
2142;1,69275
2143;1,67876
2144;1,6638
2145;1,65903
2146;1,65093
2147;1,64149
2148;1,63248
2149;1,63018
2150;1,61272
2151;1,60516
2152;1,5951
2153;1,5877
2154;1,57381
2155;1,56838
2156;1,55652
2157;1,54942
2158;1,53511
2159;1,52895
2160;1,51316
2161;1,51134
2162;1,50349
2163;1,4939
2164;1,48211
2165;1,47781
2166;1,46975
2167;1,46119
2168;1,45899
2169;1,45414
2170;1,45218
2171;1,44557
2172;1,44478
2173;1,44497
2174;1,44548
2175;1,45222
2176;1,45978
2177;1,46289
2178;1,46304
2179;1,47432
2180;1,47899
2181;1,48411
2182;1,49429
2183;1,49976
2184;1,51201
2185;1,51862
2186;1,52457
2187;1,53089
2188;1,54197
2189;1,54621
2190;1,55149
2191;1,56223
2192;1,57168
2193;1,57496
2194;1,58102
2195;1,59487
2196;1,60131
2197;1,61156
2198;1,62045
2199;1,63178
2200;1,63704
2201;1,65435
2202;1,66283
2203;1,66784
2204;1,67947
2205;1,68323
2206;1,69862
2207;1,70771
2208;1,71444
2209;1,71975
2210;1,74176
2211;1,74294
2212;1,75234
2213;1,76264
2214;1,77355
2215;1,78109
2216;1,78866
2217;1,80144
2218;1,81239
2219;1,82242
2220;1,82812
2221;1,83737
2222;1,84776
2223;1,85909
2224;1,86309
2225;1,86555
2226;1,87471
2227;1,88634
2228;1,89085
2229;1,8962
2230;1,89875
2231;1,90141
2232;1,90448
2233;1,90127
2234;1,89629
2235;1,8946
2236;1,89072
2237;1,88724
2238;1,88568
2239;1,87026
2240;1,87181
2241;1,86587
2242;1,8578
2243;1,8549
2244;1,84618
2245;1,84199
2246;1,82827
2247;1,82298
2248;1,81945
2249;1,80871
2250;1,79825
2251;1,78813
2252;1,78069
2253;1,77217
2254;1,76933
2255;1,7584
2256;1,74562
2257;1,74257
2258;1,7326
2259;1,71706
2260;1,71152
2261;1,69842
2262;1,69256
2263;1,67927
2264;1,67428
2265;1,65935
2266;1,65282
2267;1,64417
2268;1,64038
2269;1,62524
2270;1,61456
2271;1,6077
2272;1,60372
2273;1,59468
2274;1,58075
2275;1,56627
2276;1,56065
2277;1,55167
2278;1,54403
2279;1,53981
2280;1,52503
2281;1,51684
2282;1,51206
2283;1,49897
2284;1,49059
2285;1,48814
2286;1,48206
2287;1,46872
2288;1,46574
2289;1,46007
2290;1,46142
2291;1,45687
2292;1,45727
2293;1,45651
2294;1,4566
2295;1,46229
2296;1,45829
2297;1,46928
2298;1,47312
2299;1,47551
2300;1,48359
2301;1,48799
2302;1,49753
2303;1,50049
2304;1,51094
2305;1,52361
2306;1,52771
2307;1,53062
2308;1,53901
2309;1,55051
2310;1,55549
2311;1,56676
2312;1,57293
2313;1,58054
2314;1,59188
2315;1,6009
2316;1,60944
2317;1,61872
2318;1,62529
2319;1,63583
2320;1,64783
2321;1,65866
2322;1,66445
2323;1,67564
2324;1,68431
2325;1,69644
2326;1,70562
2327;1,71478
2328;1,72094
2329;1,73037
2330;1,74385
2331;1,7505
2332;1,75834
2333;1,76599
2334;1,77831
2335;1,78903
2336;1,80046
2337;1,81095
2338;1,81758
2339;1,82342
2340;1,83357
2341;1,84275
2342;1,85284
2343;1,85841
2344;1,86937
2345;1,87265
2346;1,88444
2347;1,89635
2348;1,89572
2349;1,89847
2350;1,90297
2351;1,90428
2352;1,90282
2353;1,90113
2354;1,90477
2355;1,90516
2356;1,8939
2357;1,89282
2358;1,88966
2359;1,8815
2360;1,87678
2361;1,86957
2362;1,86183
2363;1,85938
2364;1,85079
2365;1,8456
2366;1,83651
2367;1,83185
2368;1,8192
2369;1,808
2370;1,80284
2371;1,79367
2372;1,78435
2373;1,77924
2374;1,76747
2375;1,7546
2376;1,74578
2377;1,73829
2378;1,73285
2379;1,71914
2380;1,71367
2381;1,70726
2382;1,69275
2383;1,68543
2384;1,67345
2385;1,66296
2386;1,65574
2387;1,63979
2388;1,63784
2389;1,6248
2390;1,61861
2391;1,61044
2392;1,60258
2393;1,59704
2394;1,58469
2395;1,57678
2396;1,56736
2397;1,56498
2398;1,55066
2399;1,5383
2400;1,53205
2401;1,51393
2402;1,51268
2403;1,50785
2404;1,49949
2405;1,48708
2406;1,48494
2407;1,47559
2408;1,47103
2409;1,46481
2410;1,46309
2411;1,4618
2412;1,46032
2413;1,4604
2414;1,46048
2415;1,46735
2416;1,47166
2417;1,47319
2418;1,47921
2419;1,48038
2420;1,49173
2421;1,49129
2422;1,50003
2423;1,51332
2424;1,52327
2425;1,52119
2426;1,53393
2427;1,5417
2428;1,55539
2429;1,55885
2430;1,56546
2431;1,57096
2432;1,58177
2433;1,58898
2434;1,60221
2435;1,612
2436;1,62116
2437;1,62464
2438;1,63896
2439;1,64885
2440;1,65774
2441;1,6671
2442;1,67638
2443;1,68681
2444;1,69783
2445;1,70275
2446;1,71181
2447;1,72383
2448;1,73254
2449;1,74295
2450;1,74455
2451;1,75764
2452;1,76236
2453;1,77279
2454;1,78324
2455;1,79275
2456;1,80327
2457;1,81194
2458;1,82422
2459;1,83259
2460;1,84019
2461;1,85222
2462;1,8591
2463;1,86814
2464;1,87154
2465;1,87902
2466;1,88787
2467;1,89918
2468;1,8987
2469;1,90722
2470;1,90692
2471;1,91151
2472;1,91167
2473;1,90975
2474;1,91394
2475;1,90986
2476;1,90615
2477;1,90319
2478;1,895
2479;1,892
2480;1,88527
2481;1,88135
2482;1,86968
2483;1,86261
2484;1,85677
2485;1,85058
2486;1,83968
2487;1,82698
2488;1,82319
2489;1,81004
2490;1,80506
2491;1,80308
2492;1,78942
2493;1,78333
2494;1,77204
2495;1,76628
2496;1,75741
2497;1,74221
2498;1,73964
2499;1,72683
2500;1,71257
2501;1,71003
2502;1,69915
2503;1,68735
2504;1,67861
2505;1,66317
2506;1,65589
2507;1,65102
2508;1,63999
2509;1,63087
2510;1,62244
2511;1,60788
2512;1,60498
2513;1,59658
2514;1,58623
2515;1,57131
2516;1,56929
2517;1,56006
2518;1,54813
2519;1,54204
2520;1,53123
2521;1,52189
2522;1,50981
2523;1,51122
2524;1,48995
2525;1,49051
2526;1,47715
2527;1,46853
2528;1,46769
2529;1,46557
2530;1,46208
2531;1,4602
2532;1,45504
2533;1,45875
2534;1,46446
2535;1,46705
2536;1,4687
2537;1,47219
2538;1,47422
2539;1,47735
2540;1,4873
2541;1,49169
2542;1,49935
2543;1,50639
2544;1,51236
2545;1,52106
2546;1,53103
2547;1,53612
2548;1,54489
2549;1,55845
2550;1,56431
2551;1,57503
2552;1,58932
2553;1,58729
2554;1,59809
2555;1,60888
2556;1,61862
2557;1,62227
2558;1,63912
2559;1,64
2560;1,65452
2561;1,66256
2562;1,66914
2563;1,68103
2564;1,6841
2565;1,69349
2566;1,70297
2567;1,71319
2568;1,72366
2569;1,73712
2570;1,74479
2571;1,75305
2572;1,76175
2573;1,77347
2574;1,78317
2575;1,7974
2576;1,80278
2577;1,80926
2578;1,8182
2579;1,82493
2580;1,83478
2581;1,84093
2582;1,86036
2583;1,86049
2584;1,88066
2585;1,8783
2586;1,89151
2587;1,89239
2588;1,89714
2589;1,90044
2590;1,90216
2591;1,90917
2592;1,90677
2593;1,90533
2594;1,9062
2595;1,90563
2596;1,89753
2597;1,89436
2598;1,89522
2599;1,88839
2600;1,88179
2601;1,87572
2602;1,8682
2603;1,86221
2604;1,84962
2605;1,85141
2606;1,83954
2607;1,83359
2608;1,82719
2609;1,81284
2610;1,80452
2611;1,79875
2612;1,78442
2613;1,77998
2614;1,77107
2615;1,76413
2616;1,75206
2617;1,7505
2618;1,73808
2619;1,72223
2620;1,7112
2621;1,69775
2622;1,69502
2623;1,68742
2624;1,67512
2625;1,67122
2626;1,65819
2627;1,65523
2628;1,64411
2629;1,63107
2630;1,62152
2631;1,61651
2632;1,60237
2633;1,59716
2634;1,58194
2635;1,57543
2636;1,55954
2637;1,55408
2638;1,54222
2639;1,54098
2640;1,5238
2641;1,51544
2642;1,51317
2643;1,49879
2644;1,48857
2645;1,48146
2646;1,47388
2647;1,46768
2648;1,46371
2649;1,45957
2650;1,44938
2651;1,45334
2652;1,45522
2653;1,45803
2654;1,46209
2655;1,46626
2656;1,46394
2657;1,46974
2658;1,47588
2659;1,48334
2660;1,48347
2661;1,48888
2662;1,5016
2663;1,50334
2664;1,51436
2665;1,51626
2666;1,52325
2667;1,53611
2668;1,54137
2669;1,54766
2670;1,56625
2671;1,56765
2672;1,57431
2673;1,58571
2674;1,59245
2675;1,59987
2676;1,60915
2677;1,6205
2678;1,63088
2679;1,64759
2680;1,64893
2681;1,66387
2682;1,67169
2683;1,68698
2684;1,67987
2685;1,69863
2686;1,71182
2687;1,71818
2688;1,72818
2689;1,73771
2690;1,75183
2691;1,75817
2692;1,76861
2693;1,77901
2694;1,78485
2695;1,79701
2696;1,80087
2697;1,80837
2698;1,81638
2699;1,83068
2700;1,83928
2701;1,84815
2702;1,85449
2703;1,86865
2704;1,87474
2705;1,8781
2706;1,88826
2707;1,89445
2708;1,89886
2709;1,90533
2710;1,90871
2711;1,9096
2712;1,90861
2713;1,9056
2714;1,90272
2715;1,90334
2716;1,90491
2717;1,89313
2718;1,89504
2719;1,88658
2720;1,88294
2721;1,87513
2722;1,87308
2723;1,86625
2724;1,85333
2725;1,84989
2726;1,83741
2727;1,83074
2728;1,82147
2729;1,82025
2730;1,81034
2731;1,79708
2732;1,789
2733;1,78319
2734;1,77131
2735;1,76188
2736;1,75095
2737;1,74421
2738;1,73726
2739;1,72262
2740;1,71873
2741;1,704
2742;1,69908
2743;1,68877
2744;1,68066
2745;1,67104
2746;1,66107
2747;1,65709
2748;1,63634
2749;1,63508
2750;1,62409
2751;1,62071
2752;1,60826
2753;1,59497
2754;1,58831
2755;1,5794
2756;1,56629
2757;1,55647
2758;1,55152
2759;1,54128
2760;1,53499
2761;1,52265
2762;1,51394
2763;1,50759
2764;1,4964
2765;1,49131
2766;1,48243
2767;1,47399
2768;1,47064
2769;1,46057
2770;1,46464
2771;1,46761
2772;1,46103
2773;1,46411
2774;1,46315
2775;1,47043
2776;1,46749
2777;1,47324
2778;1,47642
2779;1,48429
2780;1,48671
2781;1,49844
2782;1,50466
2783;1,50482
2784;1,51157
2785;1,52148
2786;1,52986
2787;1,53871
2788;1,54666
2789;1,55352
2790;1,5625
2791;1,5723
2792;1,57807
2793;1,59066
2794;1,60051
2795;1,6082
2796;1,62088
2797;1,62969
2798;1,63772
2799;1,65336
2800;1,6605
2801;1,66438
2802;1,67317
2803;1,68487
2804;1,69838
2805;1,70656
2806;1,71335
2807;1,72115
2808;1,73422
2809;1,73597
2810;1,74803
2811;1,76016
2812;1,7709
2813;1,7781
2814;1,7857
2815;1,79524
2816;1,8071
2817;1,81192
2818;1,81983
2819;1,83499
2820;1,84156
2821;1,84978
2822;1,85853
2823;1,86674
2824;1,87173
2825;1,88524
2826;1,89096
2827;1,89907
2828;1,90969
2829;1,91298
2830;1,91438
2831;1,91614
2832;1,91888
2833;1,91376
2834;1,90869
2835;1,91054
2836;1,90344
2837;1,90373
2838;1,8999
2839;1,89189
2840;1,88946
2841;1,88233
2842;1,866
2843;1,86648
2844;1,86069
2845;1,85179
2846;1,84514
2847;1,83656
2848;1,82772
2849;1,82017
2850;1,80999
2851;1,80686
2852;1,7932
2853;1,78592
2854;1,77764
2855;1,76682
2856;1,75849
2857;1,74578
2858;1,73994
2859;1,73193
2860;1,72014
2861;1,71185
2862;1,69843
2863;1,68394
2864;1,68137
2865;1,66797
2866;1,6642
2867;1,653
2868;1,63921
2869;1,63338
2870;1,62149
2871;1,61497
2872;1,60072
2873;1,5954
2874;1,58648
2875;1,57542
2876;1,56843
2877;1,56218
2878;1,55365
2879;1,5428
2880;1,53208
2881;1,5293
2882;1,52104
2883;1,51299
2884;1,50209
2885;1,49529
2886;1,49015
2887;1,48356
2888;1,47659
2889;1,47506
2890;1,46944
2891;1,46603
2892;1,46978
2893;1,46429
2894;1,46969
2895;1,46495
2896;1,47476
2897;1,47921
2898;1,48023
2899;1,48367
2900;1,48612
2901;1,49667
2902;1,5038
2903;1,50841
2904;1,52032
2905;1,51884
2906;1,52637
2907;1,53748
2908;1,54289
2909;1,55124
2910;1,56343
2911;1,57289
2912;1,58109
2913;1,58628
2914;1,59453
2915;1,60803
2916;1,61896
2917;1,62895
2918;1,63452
2919;1,64089
2920;1,65667
2921;1,66226
2922;1,66892
2923;1,68421
2924;1,68904
2925;1,70308
2926;1,7128
2927;1,72211
2928;1,7284
2929;1,73413
2930;1,7484
2931;1,75443
2932;1,76762
2933;1,77339
2934;1,782
2935;1,79399
2936;1,80316
2937;1,81211
2938;1,82212
2939;1,8292
2940;1,84266
2941;1,84897
2942;1,85592
2943;1,86288
2944;1,87426
2945;1,88026
2946;1,88764
2947;1,89362
2948;1,8997
2949;1,90428
2950;1,9085
2951;1,90575
2952;1,9075
2953;1,90469
2954;1,90167
2955;1,90583
2956;1,90074
2957;1,89906
2958;1,8914
2959;1,88959
2960;1,87862
2961;1,88299
2962;1,87249
2963;1,86307
2964;1,86121
2965;1,85888
2966;1,8483
2967;1,83772
2968;1,83089
2969;1,82152
2970;1,81111
2971;1,79479
2972;1,79214
2973;1,78175
2974;1,77042
2975;1,7662
2976;1,75585
2977;1,74407
2978;1,73951
2979;1,72773
2980;1,71578
2981;1,7063
2982;1,69836
2983;1,68883
2984;1,68114
2985;1,66834
2986;1,65945
2987;1,65312
2988;1,64615
2989;1,63308
2990;1,62337
2991;1,61351
2992;1,60523
2993;1,59649
2994;1,58605
2995;1,58018
2996;1,56611
2997;1,56078
2998;1,54455
2999;1,54148
3000;1,52983
3001;1,52049
3002;1,5131
3003;1,49993
3004;1,49228
3005;1,48652
3006;1,48105
3007;1,47188
3008;1,47027
3009;1,46098
3010;1,45516
3011;1,45754
3012;1,45942
3013;1,46064
3014;1,46534
3015;1,46366
3016;1,46574
3017;1,46849
3018;1,46857
3019;1,47911
3020;1,48236
3021;1,49467
3022;1,49474
3023;1,50575
3024;1,51288
3025;1,51827
3026;1,52294
3027;1,53679
3028;1,54125
3029;1,54802
3030;1,5638
3031;1,57066
3032;1,57809
3033;1,58191
3034;1,59484
3035;1,6068
3036;1,61425
3037;1,6269
3038;1,63464
3039;1,64408
3040;1,65458
3041;1,66547
3042;1,67104
3043;1,68464
3044;1,69322
3045;1,70081
3046;1,71073
3047;1,7206
3048;1,72507
3049;1,7365
3050;1,74745
3051;1,75798
3052;1,7689
3053;1,77568
3054;1,78439
3055;1,79295
3056;1,7978
3057;1,80875
3058;1,82145
3059;1,83053
3060;1,83416
3061;1,84092
3062;1,85343
3063;1,8619
3064;1,87842
3065;1,88545
3066;1,89419
3067;1,88865
3068;1,89788
3069;1,90467
3070;1,9067
3071;1,91015
3072;1,90887
3073;1,9108
3074;1,90693
3075;1,89643
3076;1,89522
3077;1,89784
3078;1,88824
3079;1,88396
3080;1,8838
3081;1,87502
3082;1,87032
3083;1,86388
3084;1,85788
3085;1,84274
3086;1,83935
3087;1,83474
3088;1,82445
3089;1,82385
3090;1,81372
3091;1,79782
3092;1,79461
3093;1,78377
3094;1,7739
3095;1,76874
3096;1,75578
3097;1,74255
3098;1,73908
3099;1,72707
3100;1,71651
3101;1,70876
3102;1,69857
3103;1,68876
3104;1,67869
3105;1,67117
3106;1,66052
3107;1,65781
3108;1,64556
3109;1,64206
3110;1,62799
3111;1,62113
3112;1,60883
3113;1,59623
3114;1,58395
3115;1,57836
3116;1,57103
3117;1,55726
3118;1,54664
3119;1,54417
3120;1,53443
3121;1,52585
3122;1,51395
3123;1,50587
3124;1,49879
3125;1,49173
3126;1,48743
3127;1,4784
3128;1,47439
3129;1,46867
3130;1,46397
3131;1,4621
3132;1,46159
3133;1,46421
3134;1,4713
3135;1,47385
3136;1,47832
3137;1,48233
3138;1,48307
3139;1,4852
3140;1,49318
3141;1,49945
3142;1,5037
3143;1,51055
3144;1,5155
3145;1,5231
3146;1,53378
3147;1,54167
3148;1,54709
3149;1,55583
3150;1,56769
3151;1,57523
3152;1,58178
3153;1,59344
3154;1,60045
3155;1,61106
3156;1,62074
3157;1,62468
3158;1,63752
3159;1,64967
3160;1,66074
3161;1,66863
3162;1,67419
3163;1,68953
3164;1,69619
3165;1,69848
3166;1,71015
3167;1,72417
3168;1,73291
3169;1,74076
3170;1,75415
3171;1,75725
3172;1,77013
3173;1,7786
3174;1,78736
3175;1,79422
3176;1,80294
3177;1,81806
3178;1,82453
3179;1,83457
3180;1,84272
3181;1,85146
3182;1,85929
3183;1,87361
3184;1,8805
3185;1,88743
3186;1,89892
3187;1,90248
3188;1,90794
3189;1,90598
3190;1,91013
3191;1,91521
3192;1,91761
3193;1,91996
3194;1,91509
3195;1,91059
3196;1,90489
3197;1,90116
3198;1,89678
3199;1,89217
3200;1,88692
3201;1,87977
3202;1,87245
3203;1,86705
3204;1,85999
3205;1,85163
3206;1,8498
3207;1,83692
3208;1,83243
3209;1,82115
3210;1,81555
3211;1,8079
3212;1,80042
3213;1,78729
3214;1,77931
3215;1,77886
3216;1,75843
3217;1,75254
3218;1,73952
3219;1,73316
3220;1,72199
3221;1,71324
3222;1,70508
3223;1,68787
3224;1,68381
3225;1,67544
3226;1,66132
3227;1,65483
3228;1,64789
3229;1,63879
3230;1,62289
3231;1,62192
3232;1,61025
3233;1,59708
3234;1,59208
3235;1,57966
3236;1,57586
3237;1,56299
3238;1,55552
3239;1,54731
3240;1,5385
3241;1,52454
3242;1,51713
3243;1,50679
3244;1,49839
3245;1,49612
3246;1,47969
3247;1,4811
3248;1,47445
3249;1,47342
3250;1,47155
3251;1,47187
3252;1,47231
3253;1,466
3254;1,46795
3255;1,46902
3256;1,46859
3257;1,47938
3258;1,48213
3259;1,4851
3260;1,49735
3261;1,50122
3262;1,51196
3263;1,50771
3264;1,51943
3265;1,52798
3266;1,53537
3267;1,54394
3268;1,55619
3269;1,5672
3270;1,57417
3271;1,5831
3272;1,58665
3273;1,60481
3274;1,60897
3275;1,61955
3276;1,63245
3277;1,63312
3278;1,64511
3279;1,65071
3280;1,66391
3281;1,67118
3282;1,68263
3283;1,68624
3284;1,70158
3285;1,71354
3286;1,72173
3287;1,73148
3288;1,73037
3289;1,74472
3290;1,75695
3291;1,76472
3292;1,77191
3293;1,78384
3294;1,79061
3295;1,80402
3296;1,81168
3297;1,82153
3298;1,83502
3299;1,84654
3300;1,85011
3301;1,85211
3302;1,86674
3303;1,8726
3304;1,8829
3305;1,88988
3306;1,89502
3307;1,9056
3308;1,91087
3309;1,916
3310;1,91569
3311;1,92071
3312;1,92203
3313;1,91868
3314;1,91738
3315;1,91365
3316;1,91354
3317;1,90753
3318;1,90154
3319;1,89827
3320;1,89204
3321;1,89002
3322;1,87936
3323;1,87529
3324;1,87086
3325;1,85804
3326;1,85416
3327;1,84747
3328;1,83319
3329;1,82918
3330;1,81353
3331;1,81113
3332;1,80043
3333;1,79263
3334;1,78264
3335;1,76515
3336;1,76492
3337;1,75238
3338;1,74406
3339;1,73639
3340;1,72404
3341;1,71157
3342;1,70331
3343;1,6915
3344;1,68791
3345;1,68004
3346;1,66381
3347;1,6597
3348;1,64605
3349;1,63928
3350;1,63171
3351;1,62494
3352;1,6132
3353;1,60487
3354;1,59662
3355;1,5806
3356;1,57684
3357;1,5701
3358;1,55966
3359;1,54695
3360;1,54099
3361;1,53299
3362;1,51913
3363;1,51763
3364;1,51068
3365;1,50241
3366;1,49337
3367;1,48375
3368;1,4842
3369;1,48356
3370;1,47029
3371;1,47661
3372;1,47264
3373;1,47821
3374;1,47711
3375;1,47384
3376;1,47639
3377;1,48079
3378;1,48829
3379;1,49049
3380;1,49665
3381;1,5046
3382;1,51023
3383;1,51945
3384;1,52899
3385;1,53363
3386;1,54376
3387;1,55311
3388;1,55959
3389;1,56639
3390;1,57665
3391;1,58344
3392;1,59251
3393;1,60062
3394;1,61037
3395;1,62017
3396;1,62649
3397;1,6356
3398;1,64852
3399;1,65351
3400;1,66437
3401;1,6732
3402;1,68663
3403;1,69244
3404;1,70231
3405;1,71364
3406;1,72353
3407;1,73279
3408;1,74222
3409;1,74852
3410;1,76191
3411;1,76282
3412;1,77812
3413;1,78986
3414;1,79955
3415;1,80469
3416;1,81639
3417;1,82306
3418;1,83283
3419;1,8383
3420;1,8453
3421;1,85991
3422;1,87002
3423;1,87172
3424;1,8805
3425;1,89572
3426;1,89791
3427;1,90526
3428;1,91276
3429;1,91243
3430;1,9191
3431;1,92159
3432;1,91933
3433;1,9198
3434;1,92137
3435;1,91595
3436;1,91499
3437;1,91381
3438;1,90566
3439;1,90091
3440;1,89407
3441;1,8924
3442;1,87822
3443;1,87486
3444;1,8704
3445;1,85789
3446;1,85404
3447;1,85019
3448;1,83727
3449;1,83266
3450;1,81745
3451;1,8151
3452;1,80317
3453;1,79528
3454;1,78111
3455;1,7774
3456;1,76728
3457;1,76033
3458;1,74769
3459;1,74118
3460;1,73407
3461;1,72252
3462;1,71658
3463;1,70361
3464;1,69547
3465;1,68028
3466;1,67291
3467;1,66601
3468;1,6533
3469;1,64759
3470;1,63447
3471;1,62806
3472;1,61656
3473;1,60671
3474;1,60394
3475;1,58751
3476;1,57738
3477;1,57022
3478;1,5619
3479;1,55951
3480;1,54207
3481;1,53665
3482;1,52772
3483;1,51965
3484;1,50743
3485;1,50067
3486;1,49536
3487;1,48632
3488;1,48516
3489;1,47688
3490;1,47827
3491;1,47869
3492;1,47609
3493;1,47668
3494;1,47702
3495;1,47973
3496;1,47912
3497;1,48762
3498;1,48744
3499;1,4956
3500;1,50553
3501;1,51076
3502;1,51408
3503;1,52146
3504;1,52762
3505;1,53503
3506;1,54429
3507;1,5466
3508;1,56225
3509;1,57058
3510;1,57625
3511;1,58425
3512;1,5943
3513;1,60216
3514;1,61084
3515;1,61612
3516;1,62714
3517;1,64277
3518;1,65212
3519;1,65657
3520;1,66625
3521;1,68037
3522;1,69328
3523;1,69542
3524;1,70526
3525;1,71595
3526;1,7297
3527;1,74205
3528;1,75049
3529;1,75621
3530;1,76065
3531;1,77239
3532;1,78363
3533;1,79317
3534;1,79831
3535;1,81488
3536;1,81775
3537;1,82783
3538;1,84025
3539;1,84333
3540;1,85169
3541;1,86602
3542;1,87533
3543;1,88353
3544;1,89144
3545;1,90115
3546;1,90404
3547;1,91136
3548;1,91994
3549;1,91904
3550;1,92416
3551;1,92221
3552;1,92593
3553;1,9238
3554;1,92654
3555;1,92421
3556;1,92001
3557;1,92216
3558;1,90822
3559;1,90175
3560;1,88962
3561;1,89862
3562;1,88974
3563;1,87814
3564;1,87463
3565;1,8686
3566;1,86047
3567;1,85458
3568;1,84118
3569;1,83274
3570;1,82697
3571;1,81069
3572;1,8101
3573;1,79787
3574;1,79026
3575;1,78553
3576;1,7707
3577;1,7618
3578;1,75377
3579;1,74535
3580;1,7383
3581;1,72892
3582;1,71446
3583;1,71017
3584;1,69381
3585;1,68259
3586;1,67669
3587;1,67094
3588;1,65888
3589;1,65241
3590;1,64466
3591;1,6335
3592;1,62174
3593;1,61211
3594;1,60059
3595;1,5943
3596;1,58486
3597;1,58053
3598;1,57117
3599;1,55899
3600;1,54882
3601;1,54074
3602;1,5338
3603;1,51784
3604;1,50867
3605;1,50045
3606;1,49369
3607;1,49273
3608;1,48732
3609;1,48167
3610;1,47902
3611;1,47868
3612;1,48377
3613;1,47714
3614;1,48343
3615;1,48072
3616;1,48777
3617;1,48766
3618;1,49523
